dataset,filename,label,convnet_128,convnet_128_class,resnet_512,resnet_512_class,rocket_512,rocket_512_class,Oracle,Avg Ens,AE,CNN,HBOS,IFOREST,IFOREST1,LOF,LSTM,MP,NORMA,OCSVM,PCA,POLY,period_length,ratio,nb_anomaly,average_anom_length,median_anom_length,std_anom_length,data_len,point_anom,seq_anom,mixed_anom,type_an
OPPORTUNITY,S2-ADL3.test.csv@76.out,HBOS,0.7501380610410822,PCA,0.7501380610410822,PCA,0.5203613017126436,LOF,0.7776777489740472,0.5540950275983955,0.0645292105611456,0.0361966379330524,0.7776777489740472,0.3099662966434134,0.2086557975519826,0.5203613017126436,0.0394706811149354,0.151596679871193,0.3225482568726572,0.0220067576829703,0.7501380610410822,0.0166033929107914,35.0,0.026670951,2.0,456.5,456.5,126.5,34232.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL3.test.csv@77.out,NORMA,0.4626752738010987,NORMA,0.4626752738010987,NORMA,0.0134331871818262,LOF,0.4626752738010987,0.2525923089835562,0.1949137448339792,0.0367285786842085,0.2650228358006286,0.0969295426732867,0.1207379710130128,0.0134331871818262,0.0372014059486853,0.2859340147104685,0.4626752738010987,0.0163783537386454,0.1718019563386407,0.0148969078966798,35.0,0.026670951,2.0,456.5,456.5,126.5,34232.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL3.test.csv@91.out,MP,0.0140029524172048,PCA,0.0375788423748815,NORMA,0.0134331871818262,LOF,0.1037555093209006,0.0174215949276077,0.1029323006166335,0.036590371697328,0.0145372376380952,0.0153818106593467,0.0172014292930846,0.0134331871818262,0.0390402081237279,0.1037555093209006,0.0375788423748815,0.0179169997738635,0.0140029524172048,0.0147514953366406,35.0,0.026670951,2.0,456.5,456.5,126.5,34232.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL3.test.csv@93.out,NORMA,0.4264347311382001,NORMA,0.4264347311382001,NORMA,0.0134331871818262,LOF,0.4264347311382001,0.0275822149149722,0.1660349143367536,0.0643525068234512,0.0138141092446219,0.0141385161878791,0.0146798616963129,0.0134331871818262,0.0766428941117415,0.3603475022375181,0.4264347311382001,0.0157682368545035,0.0142705564951758,0.014144649427093,35.0,0.026670951,2.0,456.5,456.5,126.5,34232.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL3.test.csv@94.out,NORMA,0.6145639106658906,NORMA,0.6145639106658906,NORMA,0.0134331871818262,LOF,0.6145639106658906,0.0291439804263822,0.2138264919442996,0.0621545625235974,0.01400174685895,0.0140858558563054,0.0146647203435144,0.0134331871818262,0.0698000974602284,0.3505646147379539,0.6145639106658906,0.0154347687439236,0.0140550067800112,0.014443999872196,35.0,0.026670951,2.0,456.5,456.5,126.5,34232.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL4.test.csv@54.out,LOF,0.162963150764192,NORMA,0.162963150764192,NORMA,0.2152305924683822,LOF,0.2152305924683822,0.0279793013142761,0.0881792394819984,0.0381331876276268,0.014011963350659,0.0144562064473622,0.0134995723587386,0.2152305924683822,0.0402415513227989,0.1180088892467197,0.162963150764192,0.0186018388400468,0.015297666033746,0.0158612125322491,31.0,0.0225968,2.0,370.0,370.0,107.0,32748.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL4.test.csv@78.out,PCA,0.0425555725303822,NORMA,0.0425555725303822,NORMA,0.0113699219470223,LOF,0.3452227528153107,0.3523694140506349,0.0654979761015255,0.032162845857606,0.1601699171682348,0.1946608810795178,0.2587676923609628,0.0113699219470223,0.0334758634141323,0.0835976146024754,0.0425555725303822,0.0174844314818167,0.3452227528153107,0.0127862287401203,31.0,0.0225968,2.0,370.0,370.0,107.0,32748.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL4.test.csv@89.out,LOF,0.1369613260943708,NORMA,0.1369613260943708,NORMA,0.5113699219470224,LOF,0.5113699219470224,0.0390960536214597,0.0682818122781733,0.0311235461005097,0.0341429542205071,0.0190130898547829,0.0211850608381807,0.5113699219470224,0.0343999012913868,0.1099178510853294,0.1369613260943708,0.0171908700125546,0.0181846499468469,0.0123458407723648,31.0,0.0225968,2.0,370.0,370.0,107.0,32748.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL4.test.csv@94.out,NORMA,0.3024689023867672,NORMA,0.3024689023867672,NORMA,0.0113699219470223,LOF,0.3024689023867672,0.0220689409636356,0.0863637760484839,0.05036782257575,0.0120521230032739,0.0117900822562576,0.0122801210833407,0.0113699219470223,0.0510368223985936,0.2628121756619277,0.3024689023867672,0.0130020704953328,0.0117634491386212,0.0121143618800202,31.0,0.0225968,2.0,370.0,370.0,107.0,32748.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL4.test.csv@96.out,MP,0.1510819714408878,MP,0.0660194964404545,NORMA,0.0113699219470223,LOF,0.1510819714408878,0.0318560619442009,0.0855123112969467,0.0614112130819602,0.0203264058125612,0.0165941969531258,0.0176050995352924,0.0113699219470223,0.0613565550464453,0.1510819714408878,0.0660194964404545,0.0158938601360556,0.0170580780374662,0.0122516846447176,31.0,0.0225968,2.0,370.0,370.0,107.0,32748.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL5.test.csv@53.out,NORMA,0.2590223278070305,NORMA,0.2590223278070305,NORMA,0.0994472491523867,LOF,0.2590223278070305,0.0320316738383095,0.1415630126960115,0.0678401293586381,0.0216496811351293,0.0206889790790939,0.0213286766868051,0.0994472491523867,0.066862336748691,0.2174703678229815,0.2590223278070305,0.0305270481381081,0.0207598118203309,0.0217088910486195,35.0,0.036385345,2.0,579.0,579.0,132.0,31826.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL5.test.csv@81.out,NORMA,0.6055836988727059,NORMA,0.6055836988727059,NORMA,0.0279995052974444,LOF,0.6055836988727059,0.0465831623295438,0.3029523075113432,0.101331578186215,0.0234585810245302,0.0204645765720235,0.0207572948539803,0.0279995052974444,0.1052488928798271,0.3929999511354062,0.6055836988727059,0.0356273688079055,0.0204157454328375,0.0211741086038832,35.0,0.036385345,2.0,579.0,579.0,132.0,31826.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL5.test.csv@90.out,NORMA,0.6139036498488692,NORMA,0.6139036498488692,NORMA,0.0184913132345426,LOF,0.6139036498488692,0.0608742354710142,0.1540479108633859,0.0558991514100205,0.0199819481099436,0.0305862973501752,0.0407513684845107,0.0184913132345426,0.061818852684552,0.204867282657395,0.6139036498488692,0.0231816928727558,0.0913291461995058,0.0208316116983909,35.0,0.036385345,2.0,579.0,579.0,132.0,31826.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL5.test.csv@91.out,MP,0.1080581989864417,NORMA,0.1080581989864417,NORMA,0.0184913132345426,LOF,0.1959334113041867,0.0263719415154047,0.1163018502062093,0.0575395661455156,0.0204449601709816,0.0216260881355182,0.0255205194008987,0.0184913132345426,0.0463578274688359,0.1959334113041867,0.1080581989864417,0.0224161111938627,0.019933325045355,0.0203955873693013,35.0,0.036385345,2.0,579.0,579.0,132.0,31826.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S2-ADL5.test.csv@98.out,MP,0.2248854114043162,MP,0.0301813510178429,HBOS,0.1593903858720735,LOF,0.2248854114043162,0.0256552481221115,0.2247406865519155,0.1123162615229546,0.0301813510178429,0.0188473657875591,0.0208679980963102,0.1593903858720735,0.1172776914993722,0.2248854114043162,0.17668493672605,0.0901763113051918,0.02025674342853,0.019684120018494,35.0,0.036385345,2.0,579.0,579.0,132.0,31826.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL1.test.csv@53.out,LOF,0.7749247070090347,NORMA,0.7749247070090347,NORMA,0.7969031905888189,LOF,0.7969031905888189,0.0848780206685422,0.5052383640993713,0.1768472550502061,0.0362065689111299,0.0359834719134527,0.0377128967995791,0.7969031905888189,0.1023246461672967,0.6839742322759184,0.7749247070090347,0.0425847609464421,0.0359280937149993,0.0366225536721986,125.0,0.068344841,2.0,1272.0,1272.0,741.0,37223.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL1.test.csv@61.out,LOF,0.4919070520876447,MP,0.4919070520876447,MP,0.2640319923436221,HBOS,0.5350403570149582,0.4692048981828581,0.2165139720590134,0.3829439708896486,0.2640319923436221,0.1044781765085607,0.13493865510261,0.5350403570149582,0.2961889008111947,0.4919070520876447,0.2741481707863137,0.2198796613955073,0.4640603449983146,0.0359694866170293,125.0,0.068344841,2.0,1272.0,1272.0,741.0,37223.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL1.test.csv@63.out,PCA,0.5982925876321965,PCA,0.1463372450247682,NORMA,0.0350403570149582,LOF,0.5982925876321965,0.4999334041900855,0.4963747230901194,0.1707817399714197,0.585324612334464,0.2372446791275506,0.2492341067072156,0.0350403570149582,0.0891387591985994,0.5128335874054513,0.1463372450247682,0.0554186865779771,0.5982925876321965,0.0375829121917515,125.0,0.068344841,2.0,1272.0,1272.0,741.0,37223.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL1.test.csv@67.out,NORMA,0.5877909018667531,NORMA,0.5877909018667531,NORMA,0.5148879401012143,LOF,0.5877909018667531,0.0909525782669454,0.2792234691008473,0.125510806511284,0.0392741002275827,0.038020518539817,0.0398579176795799,0.5148879401012143,0.137791142315361,0.4968688596264553,0.5877909018667531,0.0439443489070178,0.0383421625659014,0.0383614587459054,125.0,0.068344841,2.0,1272.0,1272.0,741.0,37223.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL2.test.csv@25.out,PCA,0.4595428045536624,NORMA,0.4595428045536624,NORMA,0.025856413994169,LOF,0.6030225085138683,0.6246093892469496,0.1586465243497679,0.0792816060417121,0.4283893338055796,0.3783733037480609,0.3412597995986225,0.025856413994169,0.0730680189420437,0.2666568347039778,0.4595428045536624,0.0474434994585769,0.6030225085138683,0.03208766447168,16.0,0.050997305,2.0,709.5,709.5,170.5,27825.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL2.test.csv@27.out,MP,0.0573574170295665,PCA,0.1713765726226095,NORMA,0.025856413994169,LOF,0.1975212693623743,0.0600222066877252,0.0761140590189552,0.0719564148596507,0.0316487240092875,0.0413964639336086,0.0548018545068475,0.025856413994169,0.0726597315292126,0.1975212693623743,0.1713765726226095,0.0421089459734742,0.0573574170295665,0.0305559808785791,16.0,0.050997305,2.0,709.5,709.5,170.5,27825.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL2.test.csv@53.out,LOF,0.3609132218540274,NORMA,0.3609132218540274,NORMA,0.476371838095355,LOF,0.476371838095355,0.0493466658673008,0.1640577464299957,0.1002518105620815,0.0266340961723156,0.0272460497125546,0.0282403255310657,0.476371838095355,0.0903341870133354,0.3415377670984354,0.3609132218540274,0.0356198964804467,0.0270121999451619,0.0275505704138326,16.0,0.050997305,2.0,709.5,709.5,170.5,27825.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL2.test.csv@54.out,NORMA,0.5161968794486547,NORMA,0.5161968794486547,NORMA,0.2907687332878313,LOF,0.5161968794486547,0.0673703860940799,0.1812231756206054,0.1005965438136967,0.0324521160948703,0.027583476631042,0.0284345871661559,0.2907687332878313,0.1062451425518922,0.5057957917636825,0.5161968794486547,0.0316499687110893,0.0274406797838608,0.0279429508208926,16.0,0.050997305,2.0,709.5,709.5,170.5,27825.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@109.out,HBOS,0.9802177544451678,HBOS,0.1182699749300622,NORMA,0.9802177544451678,HBOS,0.9802177544451678,0.608110014971427,0.068020193041079,0.0601606177422905,0.9802177544451678,0.588466507784478,0.2054264864263164,0.1105144873997932,0.0646149740043051,0.0953916703624174,0.1182699749300622,0.06704525085928,0.2404807817826023,0.0387870745869529,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@42.out,NORMA,0.5902727877194698,NORMA,0.5902727877194698,NORMA,0.5754182722972323,LOF,0.5902727877194698,0.0791904057833186,0.3392576989418327,0.1007263931623165,0.032098598508752,0.0312541950779952,0.0328316378601541,0.5754182722972323,0.1108144728245515,0.4270419118700315,0.5902727877194698,0.0384154685135108,0.0310431236082769,0.0315078428080993,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@50.out,NORMA,0.335098981023829,PCA,0.4891687521106067,NORMA,0.0286232843044579,LOF,0.4891687521106067,0.3192140794288871,0.1507714648265592,0.0741263101917801,0.3084497541967997,0.1536387565177934,0.1707498495886329,0.0286232843044579,0.0782720486199522,0.3381959531359182,0.4891687521106067,0.0391623353571239,0.335098981023829,0.0324519538195413,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@54.out,NORMA,0.6038097486481586,NORMA,0.6038097486481586,NORMA,0.0453667462173715,LOF,0.6038097486481586,0.0862944969334483,0.3840129019596427,0.1016439655138733,0.0300610618454673,0.0319057950541671,0.0323199050601832,0.0453667462173715,0.0938158489694574,0.5200725709297139,0.6038097486481586,0.0344666069321758,0.0313187172754619,0.0303882887155272,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@55.out,NORMA,0.72335043465599,NORMA,0.72335043465599,NORMA,0.7164546616657075,LOF,0.72335043465599,0.0833691024775254,0.2440187772478269,0.1203666696948238,0.0293699477408606,0.0294197747096613,0.0306374651462327,0.7164546616657075,0.0954524917190286,0.6455906644169304,0.72335043465599,0.0340716811943315,0.0294397331721875,0.0299859941085923,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL3.test.csv@66.out,NORMA,0.6214104107014534,NORMA,0.6214104107014534,NORMA,0.5957179113694213,LOF,0.6214104107014534,0.0649190260567086,0.3114006963833541,0.0700659532995908,0.0314991660563237,0.0301305948729709,0.0311812720964778,0.5957179113694213,0.0972693938647341,0.3304022192088826,0.6214104107014534,0.0418500777029075,0.0301436157068097,0.0300931141828845,34.0,0.056668039,2.0,757.0,757.0,385.0,26717.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL4.test.csv@124.out,NORMA,0.042863730187475,HBOS,0.3009377106595598,NORMA,0.0989652850775631,LOF,0.3009377106595598,0.1058772125960334,0.1387303309407551,0.0903344102812496,0.042863730187475,0.1148089422202512,0.1264481257246665,0.0989652850775631,0.0837212565683949,0.2089805464057891,0.3009377106595598,0.0682287729085548,0.0898306614776872,0.0470470487628183,34.0,0.078031863,2.0,1080.0,1080.0,631.0,27681.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL4.test.csv@132.out,NORMA,0.2434923237137556,NORMA,0.2434923237137556,NORMA,0.0490018391357755,HBOS,0.2434923237137556,0.0661721971344181,0.1495727427057089,0.101083244113702,0.0490018391357755,0.0473880782187936,0.0539589929293524,0.0970613044621577,0.0767626392323707,0.209028304007854,0.2434923237137556,0.0640182006439757,0.0477482443572092,0.0465699915623709,34.0,0.078031863,2.0,1080.0,1080.0,631.0,27681.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL4.test.csv@40.out,MP,0.2853314788653975,NORMA,0.2853314788653975,NORMA,0.0784415888674709,LOF,0.4294509904065227,0.0460833366639612,0.0543357333943189,0.1203929532196931,0.0416030449634557,0.0417675857509926,0.0452730880782444,0.0784415888674709,0.1657550892873806,0.4294509904065227,0.2853314788653975,0.0660450622959951,0.0417945039336998,0.0431534853763603,34.0,0.078031863,2.0,1080.0,1080.0,631.0,27681.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL4.test.csv@52.out,NORMA,0.3473588980569434,PCA,0.6105735714376614,NORMA,0.0392156862745098,LOF,0.6105735714376614,0.3494815566918783,0.2751639450902444,0.1333589781744838,0.379056468545268,0.2444118312125813,0.1835967437323405,0.0392156862745098,0.0822721958008411,0.4003788483764383,0.6105735714376614,0.0476356049359245,0.3473588980569434,0.0444873835733169,34.0,0.078031863,2.0,1080.0,1080.0,631.0,27681.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL4.test.csv@63.out,PCA,0.6626677598195335,NORMA,0.6626677598195335,NORMA,0.0392156862745098,LOF,0.75857106340873,0.6606385735091109,0.3647504450456599,0.1581150385493528,0.7001204709429028,0.3611875961643981,0.2951574825899387,0.0392156862745098,0.0956921250190097,0.357079985167834,0.6626677598195335,0.0494296044407366,0.75857106340873,0.0420686608484143,34.0,0.078031863,2.0,1080.0,1080.0,631.0,27681.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL5.test.csv@108.out,NORMA,0.2575078563690141,HBOS,0.28206520782786,NORMA,0.2575078563690141,HBOS,0.28206520782786,0.2154055649958056,0.112127206508724,0.0645360370882992,0.2575078563690141,0.1453861333472638,0.1552383601973512,0.1534903917695944,0.061037088977867,0.1393414598785356,0.28206520782786,0.0533264858038645,0.1161488112323738,0.0384487457534862,34.0,0.056576713,2.0,749.5,749.5,311.5,26495.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL5.test.csv@66.out,LOF,0.5678856540691323,NORMA,0.5678856540691323,NORMA,0.6688870161500928,LOF,0.6688870161500928,0.0681445886780028,0.2989851201077367,0.0953777862050721,0.0300859293327871,0.0296969694577866,0.0309832933561085,0.6688870161500928,0.0642396288569932,0.4617895937401373,0.5678856540691323,0.0385678929909125,0.0296685287306364,0.0297363492564954,34.0,0.056576713,2.0,749.5,749.5,311.5,26495.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL5.test.csv@67.out,NORMA,0.5778033977736421,NORMA,0.5778033977736421,NORMA,0.574936008063766,LOF,0.5778033977736421,0.0647883939757047,0.2090551218143463,0.0961624695837169,0.0301922123055721,0.030705551901784,0.0324999876704644,0.574936008063766,0.0810579238628087,0.418527780949915,0.5778033977736421,0.035795348136028,0.0307350292193711,0.0311881784719287,34.0,0.056576713,2.0,749.5,749.5,311.5,26495.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S3-ADL5.test.csv@93.out,NORMA,0.6320049749640702,NORMA,0.6320049749640702,NORMA,0.0286035950082051,LOF,0.6320049749640702,0.0815861852237371,0.3213303129856463,0.0978586901423557,0.0388390216649818,0.0362724829224257,0.037043551274356,0.0286035950082051,0.0779952710339113,0.4420408895714846,0.6320049749640702,0.0456491029985743,0.0361115287035854,0.0373211059005237,34.0,0.056576713,2.0,749.5,749.5,311.5,26495.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@120.out,MP,0.3511159295845679,HBOS,0.3511159295845679,HBOS,0.0901087097001117,LOF,0.3950291939257811,0.3044959622695898,0.0222285457623655,0.0212673413008172,0.3511159295845679,0.1979645257139491,0.1504719230049391,0.0901087097001117,0.0250687291006777,0.3950291939257811,0.0283751428813369,0.042318797667054,0.3605546417499504,0.0225839521883809,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@125.out,HBOS,0.7392509892532957,HBOS,0.079020078695172,NORMA,0.7392509892532957,HBOS,0.7392509892532957,0.315343719476576,0.0371129900973264,0.03228062049854,0.7392509892532957,0.0902761117879148,0.1111879196232252,0.0902901658808212,0.029495378202863,0.0593759254908904,0.079020078695172,0.0237405320645223,0.0687666389600217,0.0192433623236494,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@127.out,NORMA,0.3389389407716771,NORMA,0.3389389407716771,NORMA,0.0177409379525371,HBOS,0.3389389407716771,0.0310589034529479,0.0784628999252272,0.0424990066620737,0.0177409379525371,0.017788190006621,0.0202209021563104,0.0679679863092378,0.0398131750060641,0.1138392961414073,0.3389389407716771,0.0252736182295427,0.0174340858954334,0.018697340594871,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@128.out,NORMA,0.103512350566643,NORMA,0.103512350566643,NORMA,0.0362159622558715,LOF,0.103512350566643,0.0269564267291929,0.064245449827086,0.0354589523483315,0.0178159470529353,0.0187605260201949,0.0211638076221156,0.0362159622558715,0.0332013407385185,0.0887363790028556,0.103512350566643,0.0246328190976702,0.0188457840686336,0.0199452547302152,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@131.out,NORMA,0.3559388566072292,NORMA,0.3559388566072292,NORMA,0.0403149332584659,LOF,0.3559388566072292,0.0290809743319414,0.0818134224747451,0.041871878045121,0.0177413534739318,0.0181664631513849,0.0200432818386987,0.0403149332584659,0.0392533755177114,0.1138392961414073,0.3559388566072292,0.0252736182295427,0.0174340858954334,0.018697340594871,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@31.out,HBOS,0.0838172848905758,NORMA,0.0838172848905758,NORMA,0.1677607033139234,LOF,0.2826827627528377,0.1425981503292011,0.0665014440286524,0.0365565917479134,0.2826827627528377,0.0702807630341222,0.0826311554382702,0.1677607033139234,0.0368552244989037,0.0717602468973897,0.0838172848905758,0.032333730202195,0.0862173288327146,0.038553295806187,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@32.out,HBOS,0.3079936806522838,PCA,0.0469834657255326,NORMA,0.0159188266899005,LOF,0.4922920754756978,0.2777308607226171,0.0564359458137065,0.0498694037276177,0.4922920754756978,0.1258761165320266,0.1439780693180354,0.0159188266899005,0.0523806013011102,0.1326940200328752,0.0469834657255326,0.0248134521644977,0.3079936806522838,0.02263201894323,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL2.test.csv@81.out,NORMA,0.5205378942983918,NORMA,0.5205378942983918,NORMA,0.1259533848140875,LOF,0.5205378942983918,0.0279014882243731,0.1766716672840176,0.0737316174084678,0.0183844642823092,0.0186712041169113,0.0186427258611955,0.1259533848140875,0.0761949839452585,0.3169836423913978,0.5205378942983918,0.0198218350004035,0.0196821704061339,0.0196950829442437,16.0,0.031618416,2.0,438.5,438.5,221.5,27737.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL3.test.csv@120.out,PCA,0.3213655255892131,HBOS,0.3213655255892131,HBOS,0.0706966710716864,LOF,0.4456739912081765,0.3067476545082224,0.0286242719650843,0.0297236171794332,0.3213655255892131,0.2228062545792601,0.1946117361899272,0.0706966710716864,0.0296052583573529,0.3965082765437328,0.0347220600325042,0.0406559636936788,0.4456739912081765,0.0342684679523212,67.0,0.044246379,2.0,556.0,556.0,211.0,25132.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL3.test.csv@42.out,NORMA,0.6981870532884205,NORMA,0.6981870532884205,NORMA,0.3017991372645928,LOF,0.6981870532884205,0.0898907034243711,0.3690510599229132,0.1117826540898233,0.0278488075567905,0.0292972042806303,0.0287704507249965,0.3017991372645928,0.1111183480251456,0.4169690932049171,0.6981870532884205,0.0290479194508576,0.0292765181730486,0.0277879233145428,67.0,0.044246379,2.0,556.0,556.0,211.0,25132.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL3.test.csv@53.out,LOF,0.0913043414805616,NORMA,0.0913043414805616,NORMA,0.358145901168073,LOF,0.358145901168073,0.0312222638468393,0.2345781069853862,0.0778031884223535,0.0248962127251216,0.024307520229835,0.0253651980635567,0.358145901168073,0.0779741695008942,0.2762209748820043,0.0913043414805616,0.0377158843279272,0.0243350288487403,0.0250199655904312,67.0,0.044246379,2.0,556.0,556.0,211.0,25132.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL4.test.csv@108.out,HBOS,0.9213936763984216,HBOS,0.0535200044670435,NORMA,0.9213936763984216,HBOS,0.9213936763984216,0.2710004296294776,0.0448433367948808,0.0387027706308169,0.9213936763984216,0.2903721363444905,0.1317331743343719,0.1274129018621264,0.0354106536225423,0.0515994453166346,0.0535200044670435,0.0337458951625507,0.1164399356354794,0.0259461904592727,35.0,0.035447593,2.0,394.0,394.0,38.0,22230.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL4.test.csv@118.out,MP,0.2828791683806874,MP,0.0592832805284654,HBOS,0.0592832805284654,HBOS,0.2828791683806874,0.1359067918930405,0.0293063354933802,0.0275304374916671,0.0592832805284654,0.1136300136145271,0.1435350573745602,0.0449762258065057,0.0319648415281091,0.2828791683806874,0.031420074794567,0.0622562839356663,0.0963394319195186,0.0259561834849302,35.0,0.035447593,2.0,394.0,394.0,38.0,22230.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL4.test.csv@42.out,NORMA,0.5951141174703845,NORMA,0.5951141174703845,NORMA,0.5359315053236731,LOF,0.5951141174703845,0.0967692196840717,0.2766380010023945,0.095739976720638,0.0242490653294839,0.0260956615660232,0.0247473989398084,0.5359315053236731,0.0830063605756095,0.4737822913339021,0.5951141174703845,0.023170291055409,0.0270033886304559,0.0237301969113975,35.0,0.035447593,2.0,394.0,394.0,38.0,22230.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL5.test.csv@120.out,HBOS,0.9703247171290448,HBOS,0.9703247171290448,HBOS,0.123086622250658,LOF,0.9703247171290448,0.3832578124792151,0.0184443898199723,0.0187509056031158,0.9703247171290448,0.2158022333210412,0.1764920161734777,0.123086622250658,0.026448419946608,0.4330709043998689,0.0302506745702536,0.0374918617866718,0.3166857860280715,0.0229935448217606,34.0,0.030497592,2.0,465.5,465.5,14.5,30527.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL5.test.csv@127.out,NORMA,0.1056042151252318,NORMA,0.1056042151252318,NORMA,0.0328308678680229,LOF,0.1056042151252318,0.0308843238048241,0.1041447397216129,0.0462778424273771,0.0180922712038921,0.0177244869890959,0.0198264871787169,0.0328308678680229,0.0416904573146112,0.1014869855487725,0.1056042151252318,0.0573589456169207,0.0177618663407978,0.0195982890771465,34.0,0.030497592,2.0,465.5,465.5,14.5,30527.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL5.test.csv@129.out,NORMA,0.1559700330949935,NORMA,0.1559700330949935,NORMA,0.0252769665812832,LOF,0.1559700330949935,0.032219036522878,0.0998947375625312,0.0395799491890653,0.0209817030553465,0.0191343551081365,0.0198647144168043,0.0252769665812832,0.0367934491877057,0.1144676780259152,0.1559700330949935,0.0297792490273467,0.0189463617913073,0.0197913665863943,34.0,0.030497592,2.0,465.5,465.5,14.5,30527.0,0.0,1.0,0.0,sequence
OPPORTUNITY,S4-ADL5.test.csv@16.out,PCA,0.936624004841512,PCA,0.4267515690315525,NORMA,0.0154031964527977,LOF,0.936624004841512,0.9543097040973088,0.1920932305892392,0.0429028789787527,0.927572954867029,0.7787718079943522,0.4453298499120875,0.0154031964527977,0.0534119564528309,0.3816655200915254,0.4267515690315525,0.0250074411946663,0.936624004841512,0.0196549845946113,34.0,0.030497592,2.0,465.5,465.5,14.5,30527.0,0.0,1.0,0.0,sequence
