,Description
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.354,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.355,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.356,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.357,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.358,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.359,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.360,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.361,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.362,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.363,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.364,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.365,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.366,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.367,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.368,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.369,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.370,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.371,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.372,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.373,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.374,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.375,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.376,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.377,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.378,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.379,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.380,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.381,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.382,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.383,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.384,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.385,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.386,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.387,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.388,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.389,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.390,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.391,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.392,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.393,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.394,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.395,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.396,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.397,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.398,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.399,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.400,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.401,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.402,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.403,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.404,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.405,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.406,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.407,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.408,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.409,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.410,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.411,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.412,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.413,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.414,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.415,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.416,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.417,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.418,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.419,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.420,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.421,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.422,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.423,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.424,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.425,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.426,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.427,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.428,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.429,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.430,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.431,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.432,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.433,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.434,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.435,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.436,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.437,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.438,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.439,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.440,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.441,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.442,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.443,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.444,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.445,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.446,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.447,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.448,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.449,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.450,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.451,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.452,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.453,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.454,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.455,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.456,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.457,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.458,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.459,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.460,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.461,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.462,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.463,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.464,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.465,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.466,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.467,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.468,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.469,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.470,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.471,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.472,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.473,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.474,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.475,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.476,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.477,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.478,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.479,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.480,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.481,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.482,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.483,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.484,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.485,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.486,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.487,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out.488,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
