,Description
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.284,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.285,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.286,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.287,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.288,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.289,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.290,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.291,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.292,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.293,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.294,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.295,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.296,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.297,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.298,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.299,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.300,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.301,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.302,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.303,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.304,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.305,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.306,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.307,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.308,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.309,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.310,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.311,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
192_UCR_Anomaly_s20101mML2_12000_35774_35874.out.312,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
